job_id,job_name,riasec_source,awareness_score,awareness_label,riasec_現実的,riasec_現実的_z,riasec_研究的,riasec_研究的_z,riasec_芸術的,riasec_芸術的_z,riasec_社会的,riasec_社会的_z,riasec_企業的,riasec_企業的_z,riasec_慣習的,riasec_慣習的_z,workctx_外で働く_z,workctx_座って集中_z,workctx_立ち仕事_z,workctx_歩き回る仕事_z,workctx_人と関わる_z,workctx_チームで動く_z,workctx_お客さんと話す_z,workctx_みんなをまとめる_z,workctx_スピード勝負_z,workctx_決まった予定で動く_z,workctx_毎日ちがう_z,workctx_結果に責任を持つ_z,workctx_人の安全を守る_z,workctx_正確さが大事_z,workctx_コツコツ続ける_z,workctx_自分で決められる_z,workctx_特別な装備を使う_z,workctx_手先を使う_z,workctx_機械と働く_z,subject_数学_z,subject_理科_z,subject_社会_z,subject_国語_z,subject_英語_z,subject_美術・音楽_z,subject_技術・家庭_z,description
33,さく井工/ボーリング工,observed,0,知らない,3.963,1.6576261004934627,3.556,0.9198186720500493,2.185,-1.1318084139385471,3.296,-0.3643155565569284,2.926,-0.4625793520005961,3.037,-0.509343473538154,2.174433240759868,-0.9320835869144709,0.7229801602950372,0.0,0.29089290954333813,0.26534964374982517,0.5253080542366043,0.7685133291807503,1.160216022873185,-1.5648694224039543,2.100170647813951,1.2677304916396968,-7.699595100449963e-16,0.5687554399495084,0.945094089469143,0.19050312737704184,-3.6575539645673327e-16,6.028315959046431e-16,0.0,0.9912062212565073,0.3904874083145849,1.4714883237870953,-1.0691196917921189,-0.5828134553835967,-0.5348553132048883,0.6051896058033361,掘削機などを操作して地下に向かって穴を掘削し、井戸、温泉、油井などを掘る。
40,建築塗装工,observed,0,知らない,3.565,0.6047235605061645,3.032,-0.2673849948942941,3.097,0.6813354744603266,3.21,-0.5393802824579262,2.968,-0.346061087471984,3.145,-0.15438907236941837,1.9373513614723075,-1.054179086090671,1.0601549682932159,1.143300345535726,-0.15856453626175088,-0.10964982201951412,0.2773960342268964,0.16334549756962438,0.34918771469387216,-2.2948237231934847,2.4760681776510265,0.8162874443861294,0.47765677689368524,-0.4702655629347395,-0.2673468595820115,0.12181362104644872,2.3781522701321065,1.4883446248509706,-2.1271509378171154,0.8102374209901345,0.016554787396583743,-0.4324057403764894,-0.9154212525879601,-1.16176762498806,-0.05580393954323964,0.16132236466699104,建築物の外部や内部に塗料を塗って美しく彩り、日光や雨、湿気、大気汚染などで傷んだり汚れたりするのを防ぎ、快適な室内空間となるように仕上げる。
47,送電線工事,observed,0,知らない,3.771,1.1496932168814995,2.833,-0.7182505096307906,2.5,-0.5055580577481468,3.354,-0.2462486483911384,2.875,-0.6040658160710546,3.229,0.12168657298404266,1.683751482398318,-0.8286286219636445,0.5707698183987165,0.5615754755492716,-0.7081486407857952,1.2261777680251829,-0.07533784659228485,0.41274799786996735,-0.25281267900623716,-0.9463585263151154,1.1872766467810525,0.9353246658012491,1.3046768398568551,0.28331010948680296,-0.3372436770439412,-0.419776717329386,3.7766385413775136,0.6657262431939268,-0.35910975303642184,1.2025899459373963,0.6533814268879711,0.3138363196460539,-0.43308306126433993,-0.7540932952910296,-0.40901495236242535,1.3298154230121224,架空送電線の架設、敷設、接続の作業を行う。
48,解体工,observed,1,名前は聞いたことがある,3.643,0.811071294473524,2.607,-1.2302887323968623,2.25,-1.0025821499627503,3.214,-0.5312377370671821,2.857,-0.6540022151547451,2.982,-0.6901072889481572,1.601161483466176,-1.1576340510414975,1.1073594414129606,0.9882685342190426,0.008313228269842002,0.7077453268694146,-0.2467132698204725,0.35773274045077447,0.5059586505532749,-0.4615797158671069,0.5607807637192598,0.2458071757174426,0.7325245950395675,0.0663716583351464,0.08751390599393641,-0.12916726746918242,2.8920836206957894,1.4706976958715288,-1.4307360016896715,0.47719399865117973,-0.17098220824894353,-0.3769233833913448,-0.8204531112910817,-0.7866506202321117,-0.7779560102869191,0.29341671513605583,既存の建築物や工作物を道具や機械を用いて取り壊し（解体工事）、特定の建材については分別を行う。
50,銀行支店長,observed,2,知っている,2.857,-1.2682789478129475,2.889,-0.5913737818657472,2.444,-0.6168914544042181,3.73,0.5191506183388065,3.794,1.9454647815907302,3.286,0.3090236180453194,0.48473902731286655,0.8061462296016632,-0.6815937541659476,-0.08842028382434647,1.3210849759183694,1.7895410207477838,1.8480601073085356,1.8669846356506428,0.9198339212221005,-0.015806097064340163,-0.07764837425799612,2.561418030037979,1.3618920643385837,1.3131968617962433,0.3106460540454785,0.29882119505220855,-0.6346055509607665,-1.1546223538392335,2.1621965667392606,0.43613385069158267,-0.0318034436543751,0.5568317048865314,0.6128160738078627,-0.10294679646938407,-0.10013406665819806,0.09044359432121463,金融機関の支店全体の運営管理と業務活動の立案・推進をする。
52,スーパー店長,observed,2,知っている,2.985,-0.9296570254049732,2.779,-0.8405959256899411,2.676,-0.1556530968290655,3.691,0.4397608007790513,3.485,1.088223263987366,3.221,0.09539365437895114,-0.035092142436498684,-0.6627278673578152,0.9512956731395182,1.4462524171912639,1.1653323956888824,0.4969161341327349,1.00615754271181,0.32105590217131225,0.43070860134076216,-0.3278476302262768,0.5070811165996775,0.7848436500500606,0.909371652528547,-0.39490799569258545,0.3267760888443858,0.32788214003822924,-0.6626082207030187,-0.5261201909560467,0.0018890097724977854,-0.36073716896874736,-0.5624660907005979,-0.352709256607822,0.059251776511583185,-0.1638148387505378,-0.26887455051513703,-0.0010915973479040456,食料品や家庭用品など、日常生活で必要となる様々な品物を扱うスーパーで、商品の管理と従業員の人事管理を行う。
53,スーパーレジ係,observed,2,知っている,3.241,-0.25241318058902223,2.443,-1.6018562922802069,2.418,-0.6685819599945364,4.025,1.1196633409061845,2.747,-0.9591690984439695,3.671,1.5743703259153474,-0.7162167218651059,-1.7979364016830977,1.8857515695916138,0.6838941523679392,-0.03841254579900369,-0.5917919922943786,0.7898584648509911,-0.8360983455457196,-1.845605387337775,1.3270869295789942,-1.3067736305506563,-1.6475584403758763,-1.1607791969012744,-0.06150784971214473,1.0338092808631296,-2.1740010328491626,-0.8586269088987825,0.20554863365310544,1.4942067300455906,-0.8732286453533489,-0.891778518471602,-0.7886831678245707,-0.4218368340054992,-0.33509467865797066,-0.6206555592338404,-0.6447821754640116,スーパーなどのレジカウンターで買い上げ品の代金を計算し、商品と代金の受け渡しを行う。
60,医薬情報担当者（MR）,observed,0,知らない,2.758,-1.5301818409253662,3.318,0.38059257904861094,2.273,-0.9568559334790065,4.136,1.3456189754993326,3.773,1.8872056493264242,3.333,0.4634945148502325,0.8471633755680312,-0.15384128300510255,-0.3184083181221949,-0.028683255610578752,0.5601223696543064,0.2480685623779666,1.6068034435406997,0.9922420426854693,0.19659733712405303,-0.27769809811096546,0.3877485674450501,0.8365013121736034,0.4135063736868986,0.3107128612112227,-0.3990754771064161,0.11652981286717169,-0.6560193572342535,-1.2252100697569996,0.6812488862396769,-0.5356229843522167,0.8856637181965611,-0.22442376605606149,0.5278445789632871,0.5312132719482188,-0.47050512868317435,-0.4366441970840464,製薬会社に勤務し、自社の医薬品を中心に、医療従事者に対し、医薬品の効果、使い方などの情報を提供するとともに、医療現場からの情報収集等を行う。
65,書店員,observed,2,知っている,3.329,-0.019610608933539105,2.945,-0.4644970541007027,3.247,0.9795499297890886,3.973,1.0138102508265103,3.219,0.3502742553061528,3.411,0.7198504712498742,-0.9290074249961545,-1.2070314667387387,1.2181454497552195,0.6654041198255825,1.1653323956888824,-0.21852063466222502,0.5735593869901715,-0.5463513231379686,-1.4087370460762374,1.24907654628851,-1.6767045329300005,-1.461141659669179,-1.113966740507133,-0.6346820732812579,0.4289329759041278,-0.3590129232677066,-0.7894438424767481,0.16753986354353906,-0.020851069774520795,-1.2427699769897234,-1.0631333801557181,-0.8318069915658661,-0.5867815004684988,-0.7809884767640976,-0.46621511638172675,-0.9682081605981884,書店で新刊書籍や雑誌のレイアウトや販売、取次との連絡業務を行う。
69,ペットショップ店員,observed,2,知っている,3.325,-0.03019254400878834,2.961,-0.42824656045354714,2.727,-0.05426018201728694,3.896,0.8570662520546865,3.299,0.5722138067892246,3.104,-0.2891402802205121,-0.5607531944634266,-1.3114184584008337,1.400219846074236,1.114854141624408,0.9517288570884438,0.009589639446312536,1.1425923456701723,-0.18141678225731953,-0.4660211517750254,1.015045396417058,-0.8831430810517296,-0.23034170994303563,0.2609324417356218,-0.19167092040313927,-0.0012012854000514668,0.5841468367331363,-0.4188202723587072,-0.03879345990839224,-1.439263531519804,-0.7272370081636701,0.16257099952062992,-0.6054619015276734,-0.5367982682069836,-0.8446875907792585,-0.560595387013574,-0.605394887725604,ペットショップで、ペットや、ペットに関する様々な用具・用品を販売するほか、ペットに関する相談へのアドバイスなどを行う。
70,衣料品販売,observed,2,知っている,2.789,-1.4481718440921845,2.724,-0.9652069976020375,3.237,0.9596689661005049,4.158,1.3904029751484257,3.197,0.28924087864830866,2.882,-1.0187687715118012,-1.0115974239282965,-1.4008930226826293,1.3616855823030156,0.9854239138279111,0.9851044099947635,-0.1684054986838342,0.8381097976045582,-0.20709056905294346,-1.6553899851616984,1.0094732261820234,-0.656411237657938,-1.1152599219724164,-1.3792373267406026,-0.8333520232833004,-0.7808196340138758,-0.43034433368793884,-0.9986402576100422,-0.5369798395587799,-0.5211328198089289,-1.0192202825430279,-0.8528362787599533,-0.7180442631058217,-0.5705369499835065,-0.6606679280687934,-0.28603459972092743,-0.7976626713927246,洋服を中心とする服飾用品雑貨を販売する。
71,検針員,observed,0,知らない,3.576,0.6338238819631002,2.797,-0.7998141203368906,2.508,-0.48965328679727943,3.424,-0.10375410405311704,2.525,-1.575051353809493,3.508,1.0386521093366086,1.7333054817576035,-1.2489726687458307,0.7268335866721591,1.789029174322647,-0.9640278797342375,-2.3648309410471064,-0.735881953598017,-2.202310571455685,-0.9802298213938683,0.3686736491530458,-0.08361500171572749,-1.0905540835655045,-0.9648603979183852,-0.41546005948590004,-0.08185145939458448,-1.0274146579461758,-0.7054358332499923,0.8910639517006422,0.8233743834085437,-1.1758571432777873,-0.9152443872357886,-1.0027789464631738,-1.2840475905166338,-1.1900783423281314,-0.9238164285361375,-0.9119987436858747,担当地域の顧客を戸別に巡回して、水道、電気、ガスなどのメーターの数字を読み取って情報端末に入力し、使用量を算出した検針票を顧客に渡す。
74,駅構内売店店員,observed,2,知っている,3.087,-0.6598176809861171,2.261,-2.0142056575166007,2.464,-0.5771295270270498,4.029,1.1278058862969278,2.957,-0.3765777758009067,3.435,0.7987292270651488,-0.7201033100501479,-1.6590644217040607,1.6670696226899375,0.3624520481700448,0.2641924672182823,-0.22024874279941148,1.1026602082189443,-0.3446287126009261,-0.07931950998849707,0.9537515238316775,-0.739944022066177,-1.449911733120583,-0.5400807010085811,-0.49310118937175546,0.738091976216507,-1.1410165338006195,-0.6840220269765053,0.12274381305726452,0.20654972569566502,-0.8641041680289939,-0.7795990426639813,-0.381397679998852,-0.10569288995141635,0.0003873218218773226,-0.5977754936261198,-0.6017810623541728,駅の構内やホームの売店で、新聞、雑誌、タバコ、飲食物などを販売する。
79,ファイナンシャル・プランナー,observed,1,名前は聞いたことがある,2.5,-2.2127166532789415,3.067,-0.18808704004114107,2.283,-0.9369749697904228,3.833,0.7288211621504674,3.5,1.129836929890442,3.033,-0.5224899328406998,-0.486908018947629,0.9273097020665947,-1.0168418489755653,-0.8294438957141831,0.061714112919951644,-1.0652936218833138,0.871386578813915,0.03314272167753416,-0.30715993677082987,-0.015806097064340163,0.05361742981209394,0.6096567958919592,-0.7880133404294053,-0.0774927882180565,-0.9770683907339073,1.8496188956698425,-0.7416745823282008,-1.006659641626993,0.3714153024115491,0.17152400828529,-0.5406594500969583,0.06885853217871471,0.34165703878914344,0.020204823959927107,-0.1630542470794296,-0.32533658997906434,相談者の生活設計、貯蓄計画、投資、保険など、総合的な資産設計（ファイナンシャル・プランニング）を企画立案し、その実行を支援する。
88,弁理士,observed,0,知らない,3.544,0.5491684013611063,3.721,1.2936518877863408,2.544,-0.4180818175183764,3.338,-0.27881882995411483,3.029,-0.17683217946614208,3.309,0.3846157590349579,-1.1816356570238833,1.602097041025137,-1.8328048843311577,-1.864885718086161,-0.8105003363651725,-1.8239330941079217,-0.16518515585754856,-0.42348391490177006,0.5979309329241249,0.47454488361870295,-0.26261382544766815,0.5602451190781365,-1.7797438981127036,1.173899540530443,-1.3991376346386328,1.0174191074338041,-1.0282901432194855,-1.9962451205510603,0.37710032229830437,1.909736938574903,2.5813326996752823,-0.4037828972938861,2.635887399592684,3.291508212605194,-0.34895478014215897,1.592579992209771,知的財産に関する専門知識を活かし、特許庁への手続き等をはじめ企業の産業財産権全般についての業務に携わる。
89,税理士,observed,1,名前は聞いたことがある,2.611,-1.9190679549407748,3.333,0.4145774168428195,2.208,-1.0860821974548034,3.806,0.6738589807629445,3.319,0.6276986946599925,3.542,1.1503970134082468,-0.7171883689113665,1.3523138824051244,-1.6025626582981158,-1.5178420303680804,0.4132699368665053,-1.2000860565838134,1.0976686910375404,0.27154217049403806,-0.4012224982864717,1.0540505880622995,-1.6230048858104182,0.8185334296958495,-0.8296244127797535,1.2264214813355823,1.5661004292270508,1.3080285572940078,-0.9327516229223904,-1.5971530344006135,1.789827764156832,-0.2208285166619719,-0.7705100605158308,-0.47159466694239605,-0.04821217285067399,-0.24591591903674534,-0.5134052516976503,-0.4973206901806874,企業や個人の依頼により、所得税、法人税、住民税などの税金についての相談を受けたり、申告や申請に伴う税務書類の作成や手続きの代行を行う。
90,不動産鑑定士,observed,0,知らない,2.954,-1.0116670222381539,3.338,0.4259056961075554,2.277,-0.9489035480035729,3.323,-0.3093533751694055,3.077,-0.043668448576299,3.015,-0.581648999702155,1.128941018983575,0.5097617354182153,-0.4947025748755286,0.09648004159922093,0.24194209861407046,-0.8734736186556791,0.6051723291390607,0.32105590217131225,1.0452506699096225,-1.0020802286654613,1.0381109603377683,1.3036662565952046,-0.4204488680013301,0.4637115583392332,0.5418432194964755,0.7083163289461328,0.6485756095812495,-0.7948964938736945,-0.07201624875531323,1.4459093412535275,0.3612330669597544,2.4158967786199406,0.619063977840552,0.18440698453234222,0.3874973316063457,0.8304334770605661,不動産鑑定評価基準に基づいて土地や建物の経済的価値を判断し、適正な価格を決める。
92,ビル施設管理,observed,0,知らない,3.889,1.4618603016013512,2.963,-0.4237152487476522,2.241,-1.020475017282476,3.685,0.42754698269293556,2.87,-0.6179370380387463,3.519,1.07480487241861,0.7529136120807631,-0.05131834476554515,-0.36561279124193985,-0.09695414499774221,-0.285391637305762,-0.37405036700895605,-0.5212467147976659,-0.7242339887933601,-1.937577669708624,0.6027047990244985,-0.44161264917960913,-1.1040299954238204,-0.18812038071188625,-0.9109931531691569,0.09826726252654089,-0.3458034028195158,0.3751377756274955,-0.6415039573600875,-0.3335271635460263,-0.4458989573293934,-0.22303638419247362,-0.8448795690549493,-0.745478262898809,-0.9763324264105913,-0.8523162235120108,-0.122596492357355,オフィスビルや商業ビルなどにおいて、電力設備、空調設備、給排水設備などの運転・調整や管理を行う。
93,駐車場管理,observed,1,名前は聞いたことがある,3.242,-0.24976769682021024,2.47,-1.5406835842506315,2.015,-1.4697847966444775,3.545,0.14255789401689192,2.864,-0.6345825043999773,3.591,1.3114411398644334,1.7080426585548307,-0.25356814111085374,0.3222238170743448,0.170440171768648,0.16406580849932698,-0.5451330725903593,0.5352910885994118,-1.2835557725551576,-2.5876544837389504,2.0737577410736283,-2.094368454971196,-1.741889823384084,-0.8192216446921667,-1.6577181376595942,-0.7861963122801775,-0.7500147285341632,-0.6576665731014446,-0.7148065854285373,-0.05211867915167166,-1.1424007264218192,-0.8069000234717497,-0.6286487608187475,-0.9329153838794905,-0.9069711689274159,-0.5992054977266024,-0.7363333640304828,駐車場に駐車する車の出入り・配置などを管理し、利用者の車を安全に保管する。
96,西洋料理調理人（コック）,observed,2,知っている,3.389,0.1391184171951982,3.389,0.541454144607863,3.389,1.2618596141669833,3.597,0.24841098409656528,3.319,0.6276986946599925,3.403,0.6935575526447827,-1.0728111878427078,-1.7121899442463768,1.843363879443271,1.4092723521065507,-0.443369254395669,0.7284826245156454,0.778211591427716,0.8712084763632445,0.7254379607564395,-0.12167733152999734,0.21471637117084083,0.5175713981934706,0.8712281695407282,-0.04552291120623397,0.5848566456268922,0.4441259199823109,-0.23597931110047385,2.005535389556141,-1.1606975570688263,0.18825221671327388,0.25903961413632687,0.6463946701788321,-0.19316354640906777,0.43495683299197546,1.1639895581683617,0.2715900084305328,ホテルのレストランや西洋料理専門店で、フランス料理などの洋食料理を、味だけでなく、見た目にも美しく作り上げる。
104,バーテンダー,observed,2,知っている,3.081,-0.6756905835989916,3.216,0.1494956820479948,3.378,1.2399905541095413,4.149,1.372082248019251,3.122,0.08117254913292857,3.041,-0.49619701423560825,-0.9707882479853558,-1.2051674133162014,1.161307410692669,-0.35296998019960457,0.61797332802526,-1.1810768670747682,0.7083303508880664,-0.7003940439117099,-3.0663284078963287,-0.21640422552558503,0.33404892032546785,-1.0838161276363474,0.31468007685482097,-1.9591484066282112,-2.514798374896346,1.4665428026723009,-0.9689903720005989,0.07523285042030696,-1.8485849633661375,-0.4900005977304421,-0.7955513700606304,-0.3616502746660213,-0.14318031414755267,-0.1638148387505378,0.2387769051561624,-0.8655403722716015,バー、パブなどのカウンターでお客の注文に応じて、カクテルを作ったり、その他の酒類等を提供する。
110,キャディ,observed,1,名前は聞いたことがある,3.305,-0.08310221938503451,2.763,-0.8768464193370966,2.475,-0.555260466969607,4.288,1.6550357003476086,2.627,-1.2920784256685771,3.203,0.03623458751749447,1.918890067593358,-1.7289664250492134,1.4638013812967496,3.087598382874317,0.3398437204726058,-1.4886801154938583,-0.5195828757371982,-0.6068681062990811,-0.4200350105895999,-0.7569047383239398,0.8650787640635588,-1.250019040555571,0.623295530119904,-1.016037034779432,-1.436774382502748,0.32259833185895337,-0.28869021885059526,0.8544126376664173,-0.6462032573175311,-0.9051643159885912,-0.8819261752058317,-0.5043200275451849,-0.5930294045011879,-0.7130427551479258,-0.6850057437555543,-0.9848720798569381,ゴルフ場でプレーヤーと一緒にコースをまわり、スムーズにプレーが進むように手助けをする。
114,エステティシャン,observed,2,知っている,3.452,0.305783894630374,3.479,0.7453631713731135,2.849,0.18828757498344026,4.493,2.072341151623244,3.315,0.6166017170858389,3.247,0.18084563984549787,-0.9989660123269101,0.11458240984028464,0.1844638240922315,-0.6544997416595766,-0.08958839358869333,-0.7853401036591989,0.5119973417528616,-0.6123696320410006,-0.6123406919104681,-0.26655375764089634,0.17294997896672126,-0.35836287259703214,0.8400198652779675,-1.1758864198385466,-0.7431828861497596,-0.023491103883653653,-0.48965055464793306,0.31550257575577956,-0.48418019054502404,-1.077008638930609,-0.46359136457208067,-0.4800547627387993,-0.5180545561089156,-0.6266950672607076,-0.2574345177112769,-0.7075786226142796,顔や身体の手入れなどの「全身美容」を行う。
115,メイクアップアーティスト,observed,2,知っている,3.294,-0.11220254084197019,3.25,0.22652798104819985,4.221,2.9159557930571847,4.279,1.6367149732184338,3.015,-0.215671600975679,2.426,-2.517465132002017,-0.4392973136808648,-0.5424964216041522,0.7990853312431972,0.27711343643609043,0.5868228119793621,0.43124802491967124,1.0843579785537978,0.6878242849659335,0.00429165580318477,-0.6844665252684901,0.4414482145646324,0.8746830624388303,0.455117446037246,0.4774129342014426,-0.880288181940467,1.0332705319716329,-0.7976799218127048,1.6064433034056944,-0.9759344107493005,-1.13479699531819,-0.45552659654214883,-0.5405868821425871,-0.3955956370682036,-0.07888268673032307,1.3670501404368813,-0.7250064469264079,メイクアップやヘアセットの技術を駆使して、個性やイメージを表現し、人をより美しく演出する。
117,スポーツインストラクター,observed,2,知っている,3.462,0.3322387323184976,3.244,0.212934045930517,3.09,0.6674187998783174,3.974,1.0158458871741969,3.449,0.9883504658199835,3.141,-0.16753553167196414,-0.47621990143876364,-1.2489726687458307,1.2932872641090996,1.6766666688729401,0.9984546311572894,0.24288423796640873,1.0910133347956692,1.2123030723622426,-1.06384098718555,0.03991560528600571,0.029750919981168477,0.8028115325278146,2.2305231996521018,0.6144266928235402,-0.18669668558747848,1.0966762301229502,-0.5753057797418804,-0.41209388062734753,-0.6234631777705125,-0.6390337273615726,-0.08971109569662616,-0.32565308044978564,0.06300051893119696,-0.1638148387505378,0.7864684756409728,-0.516318411964443,健康志向から競技志向までの様々な目的を持った人に対して、運動・スポーツの実技を中心に指導を行う。
118,自動車教習指導員,observed,2,知っている,3.529,0.5094861448289214,3.5,0.7929419442850049,2.443,-0.6188795507730762,4.1,1.272336066982635,3.243,0.4168561207510743,3.786,1.9523310308635384,1.0346912554963068,0.8266508172495749,-0.8704116466449274,-0.768284557304849,0.49782133756251273,-0.9909849719843201,-0.14189140901099842,-0.8434337132016121,0.01056249323756114,1.561118079450447,-1.8915031214083298,-0.2707694455179825,1.1729084440807525,-0.8219342100647924,-0.15712495512281585,-0.44883766231540667,-0.56212805280435,0.05487100929018196,-0.8025413042032842,-1.4480707167877092,-0.8132989086702912,-0.6600915571637002,-0.31062414222362794,-0.470986121890314,-0.8780562973206965,-0.9974548619754644,自動車教習所で、法律に定められたカリキュラムに沿って自動車の安全運転に必要な技能と知識を教える。
119,音楽教室講師,observed,2,知っている,3.293,-0.11484802461078221,3.733,1.3208397580217075,4.453,3.377194150632337,4.067,1.205160067508997,3.333,0.6665381161695307,3.213,0.06910073577385961,-1.0815560112590523,0.3280165267208177,-0.30684803899082874,-1.4666388633277079,0.22414180373070058,-2.145361207624498,-0.922231928370415,-0.9167873897605365,-1.7243691969398358,0.6695708418449136,-0.8771764535939982,-1.0793241570169085,-0.43605302013271047,-2.089311477319205,-2.4771616270322308,2.428195891300613,-0.9195738959848601,0.5503424767898861,-1.7547821352346864,-1.3629089284270632,-0.9657529807293544,-0.10394998603368172,-0.5605403035312034,-0.27988877984483107,5.242361252744548,-0.8799466024241087,ピアノ、バイオリン、フルート、ギターなど各種の楽器を自分で演奏できるようになりたい、という人々のために、音楽や楽器の基礎を教える。
120,ビデオレンタル店店員,observed,0,知らない,3.135,-0.5328344600831275,2.635,-1.1668503685143412,2.946,0.38113292276270644,3.743,0.5456138908587247,2.716,-1.0451706746436589,3.432,0.7888693825882391,-0.9358089543199779,-1.6180552464082376,1.7980861195120872,1.7406706276734065,0.5289718536084106,-0.3533130693627253,0.2141701499291189,-0.8837782353090201,-1.2728689016647547,1.494252036630032,-1.6886377878454633,-1.6542963963050343,-1.3584317905654286,-0.9315452169624714,0.5472198977627771,-0.6284871404108057,-0.8866295786410342,0.20690608972844757,1.1758456163873305,-1.0602804305026248,-1.1804945216692115,-1.040794687955074,-0.5667882075638927,-0.688978645408865,-0.45048507127641885,-0.9559759364202471,ビデオレンタル店で、映画やドラマなどのDVD、ブルーレイ、音楽CDなどの貸出と返却の受付を行うほか、商品管理や顧客情報の管理などを行う。
124,ピアノ調律師,observed,1,名前は聞いたことがある,3.83,1.305776759241426,3.851,1.5881871486694792,3.596,1.6733955625206756,3.596,0.24637534774887948,2.936,-0.4348369080652127,3.191,-0.0032047903901428194,-0.7784021328257776,-0.6310389591746793,0.44746017433081103,-1.2490254034061243,-0.20974038405143855,-1.915522825378774,0.9961745083490025,-1.6301518942960753,-0.9342436802084428,0.4912613943238067,-0.10151488408892158,-0.46167819684411776,-1.4139132203658928,-0.05465716178104055,0.03912380159721564,1.202352393708479,-0.27880692364744747,1.3648161219948798,-2.3204416139667727,-0.4687101506402807,-0.5258550250454287,0.04159819727815345,-0.29063084931902194,-0.0350010748532123,2.4467032363011945,-0.6325483196963401,ピアノの構造や性質等を踏まえピアノの音の調節を行う。
125,ネイリスト,observed,2,知っている,3.844,1.3428135320047976,3.727,1.3072458229040236,4.455,3.3811703433700537,4.312,1.7038909726920732,3.208,0.31975756697723134,3.221,0.09539365437895114,-1.2778287146036724,1.4417884466869202,-1.2509375013857293,-1.5448659240838327,0.7982013137193787,-0.5347644237672442,0.8098245335766051,-0.36296713174065764,1.0452506699096225,0.19593637186697418,-0.4774124139259973,0.690512267041852,0.37189530133655035,0.6555308204101714,-0.6060775903590521,1.204994297798118,-0.8388603184924869,2.057118720419125,-1.325563133784711,-1.2153965450166586,-0.5673984761479697,-0.8839081357537342,-0.12068785962987087,-0.7087961475469151,1.548660661198163,-0.916076561765876,爪の施術を通して爪を整え美しく装う。
129,介護支援専門員/ケアマネジャー,observed,1,名前は聞いたことがある,2.795,-1.4322989414793112,2.91,-0.5437950089538547,2.577,-0.35247463734604895,3.974,1.0158458871741969,3.192,0.27536965668061697,3.128,-0.21026152440523752,0.3846593815480353,0.3662296218828349,-0.2875809071052185,0.23302182037354785,1.3967362291726908,0.5954182979523308,1.0344428067397629,1.6817666023393587,0.6042017703585013,0.19593637186697418,-0.24471394307447403,0.04142251253299236,1.2387926419688042,0.26047448304978704,0.27300930618136343,0.6475525348844535,-0.5538919734683934,-1.1790565631953833,0.5874460581082256,-1.3613881822063374,-0.8418573484353566,-0.551182007536589,-0.02447013752645446,-0.8715827722523265,-0.4862351737884822,-0.7959217563240016,介護を必要とする人にニーズに応じた介護サービスを提供するために、現状の調査やサービスの計画を行う。
133,キャリアカウンセラー/キャリアコンサルタント,observed,0,知らない,2.443,-2.3635092281012424,3.029,-0.27418196245313603,2.386,-0.7322010437980058,4.457,1.999058243106546,3.557,1.2879688603221304,2.757,-1.429595624716356,-0.7735438975944751,1.0838901895597373,-1.0284021281069313,-1.0527465964180298,0.11288996070963932,-0.43626225994764833,0.4587544918178908,0.5191108288804074,-0.5224586886844108,0.19593637186697418,-0.1313480213775781,-0.17419207720005483,-0.6631801233783606,-0.08891060143656447,-0.3479970335765457,0.5445182753885638,-0.9969930417428511,-1.2835806809966908,0.479430680259888,-0.8641041680289939,-0.6130297794970986,0.025800367415631062,0.6727959525216802,-0.24591591903674534,0.008546244978474437,-0.40493281619054,相談者の職業の選択、職業生活の設計、職業能力の開発・向上に関する相談に応じ、助言や指導を行う。
134,福祉用具専門相談員,observed,0,知らない,3.543,0.5465229175922943,3.014,-0.3081668002473446,2.443,-0.6188795507730762,3.943,0.9527411603959299,3.214,0.3364030333384611,3.3,0.35503622560422887,1.360193015993573,-0.5173317003998975,-0.09105616187199458,0.028209152212057467,1.2854843861516294,0.14611018228399852,1.172541448758594,0.641978237116606,0.3554585521282485,-0.24983724693579254,0.5667473911769911,-0.04841689985577731,0.9804572344603925,0.18740047845133437,0.6144283760915549,-0.03405872024220653,-0.37599265981173396,0.07116048219428184,-0.06348871892518095,-0.6040565642848787,-0.4698502804726003,-0.6895524233005017,-0.14692905656716615,-0.7540932952910296,-0.7665159774830589,-0.2879047096183507,車椅子や特殊ベッドなどの福祉用具の貸与サービス・販売を行う事業所に勤務し、利用者や家族に対して適切な用具の選び方、使い方をアドバイスする。
139,麻薬取締官,observed,1,名前は聞いたことがある,3.625,0.763452586634903,3.75,1.35935590752181,1.696,-2.103987538310312,4.458,2.0010938794542326,3.792,1.9399162928036529,3.458,0.8743213680547873,1.3417317221146237,0.5554310442703818,-0.6912273201087525,-0.6673005334196696,1.510213109054174,2.325254543275412,1.2241204596330963,1.7001050214790894,1.9168970732879054,-1.2806887404171905,1.7958726474696511,1.1733991086314892,1.8959008261680526,1.71053676180033,0.2837626627139679,-0.5994261954247849,0.9928437258242296,-0.36322546191504845,-0.8991866422781125,-0.5721208936496365,0.9896977904312783,-0.4404578333669831,2.6908689550803504,1.605604995003934,-0.5877654649227421,-0.27346904968192687,特別司法警察員として、非合法に取引されている薬物の取締り、中毒者対策、薬物乱用防止の啓発活動を行う。
